JobID,Network Id,Existing 035a,Incoming 035a,Action
UWO_1012743_1748081412178::bib::1224529,992478296105151,50202571,50202571,match
UWO_1012743_1748081412178::bib::1230714,991957280205151,1030966801,1030966801,match
UWO_1012743_1748081412178::bib::1231742,992484097405151,1069386781,1069386781,match
UWO_1012743_1748081412178::bib::1232871,992483947405151,1066913935,1066913935,match
UWO_1012743_1748081412178::bib::1234141,992129297705151,30102833,30102833,match
UWO_1012743_1748081412178::bib::1235523,992129409305151,1069302691,1069302691,match
UWO_1012743_1748081412178::bib::1236533,991748922205151,32783634,32783634,match
UWO_1012743_1748081412178::bib::1237748,992129617605151,28865431,28865431,match
UWO_1012743_1748081412178::bib::1238858,992320138005151,28334154,28334154,match
UWO_1012743_1748081412178::bib::1240064,992320134905151,21329231,21329231,match
UWO_1012743_1748081412178::bib::1241291,992320143205151,21912530,21912530,match
UWO_1012743_1748081412178::bib::1242581,992129499105151,30361574,30361574,match
UWO_1012743_1748081412178::bib::1243773,992041240705151,20975999,20975999,match
UWO_1012743_1748081412178::bib::1245046,992041245805151,21527408,21527408,match
UWO_1012743_1748081412178::bib::1246355,992041474905151,24935172,24935172,match
UWO_1012743_1748081412178::bib::1247463,991764530305151,1069429848,1069429848,match
UWO_1012743_1748081412178::bib::1248689,992041285405151,16402569,16402569,match
UWO_1012743_1748081412178::bib::1249869,992041378205151,15802399,15802399,match
UWO_1012743_1748081412178::bib::125062,994450637705151,1381934686,1381934686,match
UWO_1012743_1748081412178::bib::1251011,992041151105151,9599910,9599910,match
UWO_1012743_1748081412178::bib::1252142,991764146805151,20774703,20774703,match
UWO_1012743_1748081412178::bib::1253253,991764596605151,9799263,9799263,match
UWO_1012743_1748081412178::bib::1254361,991764343605151,33193885,33193885,match
UWO_1012743_1748081412178::bib::1258092,994538622605151,427126,427126,match
UWO_1012743_1748081412178::bib::1261651,994538618705151,7751002,7751002,match
UWO_1012743_1748081412178::bib::1274163,992431454605151,1071653253,1071653253,match
UWO_1012743_1748081412178::bib::1276865,991935972905151,33849366,33849366,match
UWO_1012743_1748081412178::bib::128077,994493444105151,1392163120,1392163120,match
UWO_1012743_1748081412178::bib::1281652,991747484005151,12209174,12209174,match
UWO_1012743_1748081412178::bib::1292184,992059525605151,298183481,298183481,match
UWO_1012743_1748081412178::bib::1304083,992521914205151,671002368,671002368,match
UWO_1012743_1748081412178::bib::1304943,992442880405151,4679053,4679053,match
UWO_1012743_1748081412178::bib::130893,993643161405151,1164818396,1164818396,match
UWO_1012743_1748081412178::bib::1321169,992523365705151,911778365,911778365,match
UWO_1012743_1748081412178::bib::1322838,992336977205151,656759550,656759550,match
UWO_1012743_1748081412178::bib::1324083,992334206505151,4482148,4482148,match
UWO_1012743_1748081412178::bib::1333168,994538518605151,326533874,326533874,match
UWO_1012743_1748081412178::bib::1335032,991555862305151,63115532,63115532,match
UWO_1012743_1748081412178::bib::134074,994445122605151,1417393356,1417393356,match
UWO_1012743_1748081412178::bib::1344463,991734409405151,1011277975,1011277975,match
UWO_1012743_1748081412178::bib::1345788,992071878405151,44495323,44495323,match
UWO_1012743_1748081412178::bib::1348883,992481092605151,13958108,13958108,match
UWO_1012743_1748081412178::bib::1357246,991993737805151,44858345,44858345,match
UWO_1012743_1748081412178::bib::1359003,991633272905151,1069523282,1069523282,match
UWO_1012743_1748081412178::bib::1361400,991975949305151,212896,212896,match
UWO_1012743_1748081412178::bib::1363754,991774779905151,489709723,489709723,match
UWO_1012743_1748081412178::bib::136433,993429168305151,1065736523,1065736523,match
UWO_1012743_1748081412178::bib::1364729,991509764005151,460045477,460045477,match
UWO_1012743_1748081412178::bib::1368766,991961030605151,974485505,974485505,match
UWO_1012743_1748081412178::bib::1371278,992138689505151,1519994080,1519994080,match
UWO_1012743_1748081412178::bib::1388001,991875615505151,42276329,42276329,match
UWO_1012743_1748081412178::bib::1389310,991566192605151,429980414,429980414,match
UWO_1012743_1748081412178::bib::1390765,991683746505151,70044427,70044427,match
UWO_1012743_1748081412178::bib::1398343,991738922605151,1604672,1604672,match
UWO_1012743_1748081412178::bib::1399216,991621018805151,51211790,51211790,match
UWO_1012743_1748081412178::bib::140329,994444923005151,1395399449,1395399449,match
UWO_1012743_1748081412178::bib::1403444,991430675005151,1069252202,1069252202,match
UWO_1012743_1748081412178::bib::1407044,991679261805151,23458457,23458457,match
UWO_1012743_1748081412178::bib::1408125,992131100605151,3159944,3159944,match
UWO_1012743_1748081412178::bib::142098,994093845205151,223022038,223022038,match
UWO_1012743_1748081412178::bib::1429510,992117279305151,270980900,270980900,match
UWO_1012743_1748081412178::bib::1430715,992117517105151,270980891,270980891,match
UWO_1012743_1748081412178::bib::1431886,991739252705151,297149698,297149698,match
UWO_1012743_1748081412178::bib::1433201,991486471005151,693938232,693938232,match
UWO_1012743_1748081412178::bib::1440887,992227563305151,1071940563,1071940563,match
UWO_1012743_1748081412178::bib::1444770,992430154605151,976308889,976308889,match
UWO_1012743_1748081412178::bib::1445863,992146758805151,48135557,48135557,match
UWO_1012743_1748081412178::bib::1447248,992034228605151,40680184,40680184,match
UWO_1012743_1748081412178::bib::1450523,994538508905151,39605467,39605467,match
UWO_1012743_1748081412178::bib::14513,994538619405151,1500920498,1500920498,match
UWO_1012743_1748081412178::bib::1451792,992083386205151,4326748,4326748,match
UWO_1012743_1748081412178::bib::1452852,991498406605151,1167375926,1167375926,match
UWO_1012743_1748081412178::bib::1454540,992307568705151,1519985408,1520917601,unresolved
UWO_1012743_1748081412178::bib::1457478,992237418305151,261124711,261124711,match
UWO_1012743_1748081412178::bib::1458379,992466563105151,3572039,3572039,match
UWO_1012743_1748081412178::bib::1459486,991755083905151,6183583,6183583,match
UWO_1012743_1748081412178::bib::1461534,991480410705151,1519989491,1519989491,match
UWO_1012743_1748081412178::bib::1462785,992123076405151,39276576,39276576,match
UWO_1012743_1748081412178::bib::146416,993708681905151,1334719287,1334719287,match
UWO_1012743_1748081412178::bib::1472950,992282846305151,1066907690,872457345,match
UWO_1012743_1748081412178::bib::1474798,992493172205151,261224897,261224897,match
UWO_1012743_1748081412178::bib::1477658,992350031205151,144221280,144221280,match
UWO_1012743_1748081412178::bib::1478598,992294021105151,1070924868,1070924868,match
UWO_1012743_1748081412178::bib::148437,994444923105151,1045195822,1045195822,match
UWO_1012743_1748081412178::bib::1485274,993645436205151,184802539,184802539,match
UWO_1012743_1748081412178::bib::1486943,991562680005151,234774210,234774210,match
UWO_1012743_1748081412178::bib::1488984,991756361905151,163094586,163094586,match
UWO_1012743_1748081412178::bib::1490544,991667057205151,38979476,38979476,match
UWO_1012743_1748081412178::bib::1509018,991624431105151,759669102,759669102,match
UWO_1012743_1748081412178::bib::1510414,991664789605151,176140459,176140459,match
UWO_1012743_1748081412178::bib::151271,991894851005151,822959960,822959960,match
UWO_1012743_1748081412178::bib::1513548,991742068305151,933722592,933722592,match
UWO_1012743_1748081412178::bib::1516660,992051503505151,213408552,213408552,match
UWO_1012743_1748081412178::bib::1517636,992138719405151,48604748,48604748,match
UWO_1012743_1748081412178::bib::1518601,992345608305151,39053998,39053998,match
UWO_1012743_1748081412178::bib::1520114,991515759205151,230175406,230175406,match
UWO_1012743_1748081412178::bib::1533903,992458591105151,17232529,17232529,match
UWO_1012743_1748081412178::bib::1535360,991637792305151,232124577,232124577,match
UWO_1012743_1748081412178::bib::1538645,991572440405151,53021612,53021612,match
UWO_1012743_1748081412178::bib::1539526,991487067405151,1066915115,1066915115,match
UWO_1012743_1748081412178::bib::1549979,991955893005151,293400,293400,match
UWO_1012743_1748081412178::bib::155317,993994777805151,1382631241,1382631241,match
UWO_1012743_1748081412178::bib::1554501,992414611305151,3991467,3991467,match
UWO_1012743_1748081412178::bib::1557072,992379903605151,57660228,57660228,match
UWO_1012743_1748081412178::bib::158753,994164869505151,1452608108,1452608108,match
UWO_1012743_1748081412178::bib::1591553,992287435105151,1768015,1768015,match
UWO_1012743_1748081412178::bib::1593094,991557447805151,1067023248,1067023248,match
UWO_1012743_1748081412178::bib::1594475,992218176405151,35576273,35576273,match
UWO_1012743_1748081412178::bib::1595538,991886613905151,77046044,77046044,match
UWO_1012743_1748081412178::bib::1597237,993087403205151,15894907,15894907,match
UWO_1012743_1748081412178::bib::1598620,991827786205151,1069418243,1069418243,match
UWO_1012743_1748081412178::bib::1600379,992073335805151,36865848,36865848,match
UWO_1012743_1748081412178::bib::1603075,992176736105151,14660939,14660939,match
UWO_1012743_1748081412178::bib::1604706,991521677605151,1071834372,1071834372,match
UWO_1012743_1748081412178::bib::1606331,991914764505151,35104828,35104828,match
UWO_1012743_1748081412178::bib::1607558,991616843705151,14734312,14734312,match
UWO_1012743_1748081412178::bib::1618003,991514285705151,1066784863,1066784863,match
UWO_1012743_1748081412178::bib::1619042,992178565105151,1066795000,1066795000,match
UWO_1012743_1748081412178::bib::1620158,992234856405151,1069407225,1069407225,field transfer
UWO_1012743_1748081412178::bib::1623188,994538518505151,51840390,51840390,match
UWO_1012743_1748081412178::bib::1625591,991642479905151,32511670,32511670,match
UWO_1012743_1748081412178::bib::162625,994164570605151,1390443552,1390443552,match
UWO_1012743_1748081412178::bib::1626641,991680566405151,270846387,270846387,match
UWO_1012743_1748081412178::bib::1630662,991666977005151,1082161938,1082161938,match
UWO_1012743_1748081412178::bib::1632908,992352413305151,54500792,54500792,match
UWO_1012743_1748081412178::bib::1635406,991631685405151,980061998,980061998,match
UWO_1012743_1748081412178::bib::1639922,992522534005151,977998822,977998822,match
UWO_1012743_1748081412178::bib::1643379,994538320805151,6209,6209,match
UWO_1012743_1748081412178::bib::1645282,992256472705151,7647960,7647960,match
UWO_1012743_1748081412178::bib::1649520,991567773405151,9693936,9693936,match
UWO_1012743_1748081412178::bib::1650697,992380947305151,1006924511,1006924511,match
UWO_1012743_1748081412178::bib::1653490,991788852405151,3233181,3233181,match
UWO_1012743_1748081412178::bib::1655806,992471351605151,752674021,752674021,match
UWO_1012743_1748081412178::bib::165600,994445124305151,1348102370,1348102370,match
UWO_1012743_1748081412178::bib::1660471,991500932705151,1066894501,1066894501,match
UWO_1012743_1748081412178::bib::1661302,992230128905151,5365581,5365581,match
UWO_1012743_1748081412178::bib::1665547,992133154105151,27018983,27018983,match
UWO_1012743_1748081412178::bib::1667723,991742130105151,26002128,26002128,match
UWO_1012743_1748081412178::bib::1669915,991957048505151,22582650,22582650,match
UWO_1012743_1748081412178::bib::167166,992191493405151,37947269,37947269,match
UWO_1012743_1748081412178::bib::1672680,991700966105151,1066902608,1066902608,match
UWO_1012743_1748081412178::bib::1675782,992116636205151,11780691,11780691,match
UWO_1012743_1748081412178::bib::1678209,992209965905151,18998070,18998070,match
UWO_1012743_1748081412178::bib::1682706,992490891005151,17766752,17766752,match
UWO_1012743_1748081412178::bib::1688563,992504047105151,18608310,18608310,match
UWO_1012743_1748081412178::bib::1691242,992173680805151,243936955,243936955,match
UWO_1012743_1748081412178::bib::1694,992848020805151,890360375,890360375,match
UWO_1012743_1748081412178::bib::1697479,991580908805151,8227639,8227639,match
UWO_1012743_1748081412178::bib::1699021,992224333305151,15122313,15122313,match
UWO_1012743_1748081412178::bib::1700911,991596168305151,7522224,7522224,match
UWO_1012743_1748081412178::bib::1705181,991486526605151,17616551,17616551,match
UWO_1012743_1748081412178::bib::170697,993872756405151,1151850188,1151850188,match
UWO_1012743_1748081412178::bib::1707508,992239049605151,1080780110,1080780110,match
UWO_1012743_1748081412178::bib::174182,994440632105151,1398230426,1398230426,match
UWO_1012743_1748081412178::bib::1756643,991548669105151,911927592,911927592,match
UWO_1012743_1748081412178::bib::1757639,991799169205151,1071637545,1071637545,match
UWO_1012743_1748081412178::bib::1758759,992501746805151,1071732315,1071732315,match
UWO_1012743_1748081412178::bib::1760333,992306657605151,1756700,1756700,match
UWO_1012743_1748081412178::bib::1764466,992118632905151,1567979,1567979,match
UWO_1012743_1748081412178::bib::1784045,992495167305151,228664185,228664185,match
UWO_1012743_1748081412178::bib::178528,994445124005151,1412047734,1412047734,match
UWO_1012743_1748081412178::bib::1788856,992174003905151,1680991,1680991,match
UWO_1012743_1748081412178::bib::1793376,992173886805151,933317638,933317638,match
UWO_1012743_1748081412178::bib::1794886,992136048805151,1071840038,1071840038,match
UWO_1012743_1748081412178::bib::1800269,991666142905151,1779171,1779171,match
UWO_1012743_1748081412178::bib::18011,993820056905151,1302579852,1302579852,match
UWO_1012743_1748081412178::bib::1810727,991962229705151,2910540,2910540,match
UWO_1012743_1748081412178::bib::1816911,991426749205151,1481555,1481555,match
UWO_1012743_1748081412178::bib::181709,994445126705151,1196824553,1196824553,match
UWO_1012743_1748081412178::bib::1825278,991741950305151,1004488727,1004488727,match
UWO_1012743_1748081412178::bib::1827900,992093485305151,2191354,2191354,match
UWO_1012743_1748081412178::bib::1832971,991762256805151,1644229,1644229,match
UWO_1012743_1748081412178::bib::1837077,992323098905151,271822221,859575960,match
UWO_1012743_1748081412178::bib::1848190,991786612605151,223702920,223702920,match
UWO_1012743_1748081412178::bib::1849895,992504394105151,8326041,8326041,match
UWO_1012743_1748081412178::bib::1863376,992370590905151,1586326,1586326,match
UWO_1012743_1748081412178::bib::1871246,992370503805151,3392112,3392112,match
UWO_1012743_1748081412178::bib::1886034,991757450505151,1760943,1760943,match
UWO_1012743_1748081412178::bib::1891310,992156452205151,1080285111,1080285111,match
UWO_1012743_1748081412178::bib::1897896,992048955605151,1162806,1162806,match
UWO_1012743_1748081412178::bib::189803,994538509105151,1434024979,1434024979,match
UWO_1012743_1748081412178::bib::1900860,992398929905151,1080710871,1080710871,match
UWO_1012743_1748081412178::bib::1906060,992224392505151,5585150,5585150,match
UWO_1012743_1748081412178::bib::1913873,992128679905151,7343037,7343037,match
UWO_1012743_1748081412178::bib::192198,994535214805151,1519990469,1519990469,match
UWO_1012743_1748081412178::bib::1922086,992082131005151,6669348,6669348,match
UWO_1012743_1748081412178::bib::1942005,992496076305151,1083209,1083209,match
UWO_1012743_1748081412178::bib::19512,992300408005151,900179821,900179821,match
UWO_1012743_1748081412178::bib::1957194,991730801205151,1754720,1754720,match
UWO_1012743_1748081412178::bib::195914,994450732505151,1267637443,1267637443,match
UWO_1012743_1748081412178::bib::1960019,992324488605151,3582055,3582055,match
UWO_1012743_1748081412178::bib::1964381,992222157805151,501408134,501408134,match
UWO_1012743_1748081412178::bib::1967869,991787355605151,396139245,396139245,match
UWO_1012743_1748081412178::bib::1972292,992224068405151,7520506,7520506,match
UWO_1012743_1748081412178::bib::1975054,992347027405151,1760944,1760944,match
UWO_1012743_1748081412178::bib::199302,993099610605151,1120082706,1120082706,match
UWO_1012743_1748081412178::bib::1999696,991822988205151,1066928880,1066928880,match
UWO_1012743_1748081412178::bib::203284,993099045805151,1085967387,1085967387,match
UWO_1012743_1748081412178::bib::2043114,991500832505151,478221092,478221092,match
UWO_1012743_1748081412178::bib::204967,992465381005151,1025409043,1025409043,match
UWO_1012743_1748081412178::bib::2055382,991654763505151,871708076,871708076,match
UWO_1012743_1748081412178::bib::2061477,992544554805151,4415504,4415504,match
UWO_1012743_1748081412178::bib::2065534,992136076705151,1478785,1478785,match
UWO_1012743_1748081412178::bib::2067032,992176731805151,4876423,4876423,match
UWO_1012743_1748081412178::bib::2068173,992508152905151,3912923,3912923,match
UWO_1012743_1748081412178::bib::2071032,992554483505151,32015526,32015526,match
UWO_1012743_1748081412178::bib::207861,991733404705151,927183639,927183639,match
UWO_1012743_1748081412178::bib::2084580,991737492405151,725802,725802,match
UWO_1012743_1748081412178::bib::2085706,991624938505151,1046968,1046968,match
UWO_1012743_1748081412178::bib::2086727,991737815005151,616313,616313,match
UWO_1012743_1748081412178::bib::2089895,992125673805151,906010531,906010531,match
UWO_1012743_1748081412178::bib::2100124,991827700605151,639925817,639925817,match
UWO_1012743_1748081412178::bib::2104498,992369501205151,915135941,915135941,match
UWO_1012743_1748081412178::bib::210989,994441934305151,1378101180,1378101180,field transfer
UWO_1012743_1748081412178::bib::2110589,991808280405151,976771642,976771642,match
UWO_1012743_1748081412178::bib::2111935,991631448505151,70839394,70839394,match
UWO_1012743_1748081412178::bib::2127792,991783240805151,59497740,59497740,match
UWO_1012743_1748081412178::bib::2137513,993856956305151,880843183,880843183,match
UWO_1012743_1748081412178::bib::2139826,991921169705151,144745,144745,match
UWO_1012743_1748081412178::bib::2140961,991660820805151,877006,877006,match
UWO_1012743_1748081412178::bib::2141857,992200327305151,522125,522125,match
UWO_1012743_1748081412178::bib::2143283,992200704705151,1832993,1832993,match
UWO_1012743_1748081412178::bib::2144203,992310293705151,1205307,1205307,match
UWO_1012743_1748081412178::bib::2145235,992310302805151,1069272392,1069272392,match
UWO_1012743_1748081412178::bib::214594,994445135605151,1493049938,1493049938,match
UWO_1012743_1748081412178::bib::2146235,992301391305151,1096736,1096736,match
UWO_1012743_1748081412178::bib::2149363,992059902205151,731254027,731254027,match
UWO_1012743_1748081412178::bib::2153795,992125468905151,47922838,47922838,match
UWO_1012743_1748081412178::bib::2157361,991654156605151,62894620,62894620,match
UWO_1012743_1748081412178::bib::2161143,994003161205151,1457103903,1457103903,match
UWO_1012743_1748081412178::bib::2162244,991740372305151,1094869,1094869,match
UWO_1012743_1748081412178::bib::2163327,992294406605151,201675,201675,match
UWO_1012743_1748081412178::bib::2165587,991759536105151,948311982,948311982,match
UWO_1012743_1748081412178::bib::2167320,992072923605151,719991988,719991988,match
UWO_1012743_1748081412178::bib::2168366,992224392705151,877003780,877003780,match
UWO_1012743_1748081412178::bib::2169708,991745666705151,1107569,1107569,match
UWO_1012743_1748081412178::bib::2171014,992304313205151,1161962149,1161962149,match
UWO_1012743_1748081412178::bib::2176415,991804071005151,1105229666,1105229666,match
UWO_1012743_1748081412178::bib::2177787,991543372105151,69646613,69646613,match
UWO_1012743_1748081412178::bib::2179719,991700531405151,1105245106,1105245106,match
UWO_1012743_1748081412178::bib::2181777,991631951605151,29531245,29531245,match
UWO_1012743_1748081412178::bib::2183272,992327350505151,1069269114,1069269114,match
UWO_1012743_1748081412178::bib::2184261,991637900405151,1069274075,1069274075,match
UWO_1012743_1748081412178::bib::2185750,991899036505151,13845858,13845858,match
UWO_1012743_1748081412178::bib::218656,994440634205151,1393305504,1393305504,match
UWO_1012743_1748081412178::bib::2189973,992196010805151,898153885,898153885,match
UWO_1012743_1748081412178::bib::2191260,991927218205151,3207588,3207588,match
UWO_1012743_1748081412178::bib::2194333,992483207805151,3121419,3121419,match
UWO_1012743_1748081412178::bib::2196403,992190147605151,892164312,892164312,match
UWO_1012743_1748081412178::bib::2198071,991557023105151,41834370,41834370,match
UWO_1012743_1748081412178::bib::2199336,991702351705151,2773259,2773259,match
UWO_1012743_1748081412178::bib::2203088,992298958105151,15768835,15768835,match
UWO_1012743_1748081412178::bib::2204665,992468133105151,878224412,878224412,match
UWO_1012743_1748081412178::bib::2209772,991857166405151,871219753,871219753,match
UWO_1012743_1748081412178::bib::221562,994276920005151,1416973573,1416973573,match
UWO_1012743_1748081412178::bib::2218987,993835181105151,890828965,890828965,match
UWO_1012743_1748081412178::bib::2221371,991564968805151,65210928,65210928,match
UWO_1012743_1748081412178::bib::2224153,992431607005151,881846224,881846224,match
UWO_1012743_1748081412178::bib::2233031,991425446505151,866563783,866563783,match
UWO_1012743_1748081412178::bib::2235789,991588178405151,858010939,858010939,match
UWO_1012743_1748081412178::bib::223644,994442534705151,78862021,78862021,match
UWO_1012743_1748081412178::bib::2237279,991608615705151,851570,851570,match
UWO_1012743_1748081412178::bib::2238420,991609969605151,41773536,41773536,match
UWO_1012743_1748081412178::bib::2239550,992244787105151,1025339,1025339,match
UWO_1012743_1748081412178::bib::2241345,992137065005151,870718795,870718795,match
UWO_1012743_1748081412178::bib::2242261,992118061805151,1406621,1406621,match
UWO_1012743_1748081412178::bib::2246467,992518578805151,858895914,858895914,match
UWO_1012743_1748081412178::bib::2247872,992091752905151,15649875,15649875,match
UWO_1012743_1748081412178::bib::2248774,991664283105151,1071148579,1071148579,match
UWO_1012743_1748081412178::bib::2251348,992465215505151,426204572,426204572,match
UWO_1012743_1748081412178::bib::2253771,991523530705151,219845,219845,match
UWO_1012743_1748081412178::bib::2254809,992474407405151,20639184,20639184,match
UWO_1012743_1748081412178::bib::2259013,992416234705151,28499232,28499232,match
UWO_1012743_1748081412178::bib::226137,994436335605151,5970177,5970177,match
UWO_1012743_1748081412178::bib::2261403,992245283505151,910835061,910835061,match
UWO_1012743_1748081412178::bib::2268974,992520526605151,28017537,28017537,match
UWO_1012743_1748081412178::bib::2270373,992298961705151,851238249,851238249,match
UWO_1012743_1748081412178::bib::2273801,991756055905151,856054907,856054907,match
UWO_1012743_1748081412178::bib::2281910,991902227305151,847541858,847541858,match
UWO_1012743_1748081412178::bib::2283034,992497931005151,11348127,11348127,match
UWO_1012743_1748081412178::bib::229132,991439490105151,1019837183,1019837183,match
UWO_1012743_1748081412178::bib::232745,994267338105151,1409213322,1409213322,match
UWO_1012743_1748081412178::bib::239634,994464356305151,1481955291,1481955291,match
UWO_1012743_1748081412178::bib::24224,994538619105151,1286145216,1286145216,field transfer
UWO_1012743_1748081412178::bib::244296,994228359805151,1385399087,1385399087,match
UWO_1012743_1748081412178::bib::246916,994228364305151,1382343301,1382343301,match
UWO_1012743_1748081412178::bib::249613,994228355205151,1377231102,1377231102,match
UWO_1012743_1748081412178::bib::254467,994228355405151,1393524700,1393524700,match
UWO_1012743_1748081412178::bib::257930,994538521705151,1410821554,1410821554,match
UWO_1012743_1748081412178::bib::26030,992509869405151,63806136,63806136,match
UWO_1012743_1748081412178::bib::261222,994002770105151,1346367266,1346367266,match
UWO_1012743_1748081412178::bib::264877,994167649305151,1045212519,1045212519,match
UWO_1012743_1748081412178::bib::269329,994007346005151,1393225921,1426311231,match
UWO_1012743_1748081412178::bib::272637,994227932305151,1436717444,1436717444,match
UWO_1012743_1748081412178::bib::274424,994250880505151,1460466134,1460466134,match
UWO_1012743_1748081412178::bib::278141,994227980105151,989813507,989813507,match
UWO_1012743_1748081412178::bib::280990,994248579505151,1438926813,1438926813,match
UWO_1012743_1748081412178::bib::285327,994227908105151,1135599159,1135599159,match
UWO_1012743_1748081412178::bib::289002,994228331305151,1368388008,1368388008,match
UWO_1012743_1748081412178::bib::292275,991643412905151,1021232370,1021232370,match
UWO_1012743_1748081412178::bib::29268,993849977405151,1103514630,1103514630,field transfer
UWO_1012743_1748081412178::bib::30355,992215976205151,71757187,71757187,match
UWO_1012743_1748081412178::bib::304522,994227978805151,1260687360,1260687360,match
UWO_1012743_1748081412178::bib::308880,994464348505151,1482654937,1482654937,match
UWO_1012743_1748081412178::bib::311638,993957574505151,1314358260,1314358260,match
UWO_1012743_1748081412178::bib::320690,994248779505151,1004424860,1004424860,match
UWO_1012743_1748081412178::bib::324672,994248879805151,1424633356,1424633356,match
UWO_1012743_1748081412178::bib::326464,994167756005151,1432415678,1432415678,match
UWO_1012743_1748081412178::bib::330114,994157677905151,1452388825,1452388825,match
UWO_1012743_1748081412178::bib::332787,994167554405151,1267641077,1267641077,match
UWO_1012743_1748081412178::bib::336118,993872871705151,1342125662,1342125662,match
UWO_1012743_1748081412178::bib::341490,994155778005151,1411307366,1411307366,match
UWO_1012743_1748081412178::bib::342895,991672041205151,34676077,34676077,match
UWO_1012743_1748081412178::bib::344811,991442818405151,962549477,962549477,match
UWO_1012743_1748081412178::bib::348956,993708449305151,1322444963,1322444963,match
UWO_1012743_1748081412178::bib::351356,993564238105151,1246486110,1246486110,match
UWO_1012743_1748081412178::bib::353281,994167757705151,1313484449,1313484449,match
UWO_1012743_1748081412178::bib::356560,994081378405151,1402275948,1402275948,match
UWO_1012743_1748081412178::bib::35947,994538625205151,1481725305,1481725305,match
UWO_1012743_1748081412178::bib::359977,994023939005151,1288194012,1288194012,match
UWO_1012743_1748081412178::bib::361243,991874056705151,840937565,840937565,match
UWO_1012743_1748081412178::bib::363684,994167755705151,964502014,964502014,match
UWO_1012743_1748081412178::bib::366917,994167649905151,1183421823,1183421823,match
UWO_1012743_1748081412178::bib::369618,993325393505151,1097464990,1097464990,match
UWO_1012743_1748081412178::bib::372400,994167753505151,1405943186,1405943186,match
UWO_1012743_1748081412178::bib::37454,991632391205151,56195672,56195672,match
UWO_1012743_1748081412178::bib::375522,994167757505151,1302198673,1302198673,match
UWO_1012743_1748081412178::bib::378670,994248880305151,985437441,985437441,match
UWO_1012743_1748081412178::bib::380736,994008735905151,1400108006,1400108006,match
UWO_1012743_1748081412178::bib::384200,994167756705151,956775694,956775694,match
UWO_1012743_1748081412178::bib::387193,994167650105151,852232655,852232655,match
UWO_1012743_1748081412178::bib::390499,994167650205151,470308551,470308551,match
UWO_1012743_1748081412178::bib::392878,994075268105151,1432414274,1432414274,match
UWO_1012743_1748081412178::bib::397183,994167649505151,1107061732,1107061732,match
UWO_1012743_1748081412178::bib::398697,993413498005151,1457664446,1457664446,match
UWO_1012743_1748081412178::bib::400034,994167754305151,1458771056,1458771056,match
UWO_1012743_1748081412178::bib::403893,994167644905151,1352964414,1352964414,match
UWO_1012743_1748081412178::bib::408288,994167758105151,1308548856,1308548856,match
UWO_1012743_1748081412178::bib::412485,994167754905151,1458773380,1458773380,match
UWO_1012743_1748081412178::bib::414650,993963578605151,1378015957,1378015957,match
UWO_1012743_1748081412178::bib::418624,994167758405151,1202614608,1202614608,match
UWO_1012743_1748081412178::bib::41928,994227966805151,,1459875725,match
UWO_1012743_1748081412178::bib::420963,994006481705151,1224043960,1224043960,match
UWO_1012743_1748081412178::bib::423754,994167650305151,1400208480,1400208480,match
UWO_1012743_1748081412178::bib::426549,991461871305151,971351899,971351899,match
UWO_1012743_1748081412178::bib::428495,993196493705151,1104222536,1104222536,match
UWO_1012743_1748081412178::bib::431354,993953014305151,1378269567,1378269567,match
UWO_1012743_1748081412178::bib::436281,993559831005151,1159040789,1159040789,match
UWO_1012743_1748081412178::bib::438086,991951514205151,1035803970,1035803970,match
UWO_1012743_1748081412178::bib::441297,992978111605151,913305031,913305031,match
UWO_1012743_1748081412178::bib::442999,993025953605151,864394682,864394682,match
UWO_1012743_1748081412178::bib::446797,993956179505151,1110699936,1110699936,match
UWO_1012743_1748081412178::bib::449110,993564929705151,1141977493,1141977493,match
UWO_1012743_1748081412178::bib::451014,992446164605151,57168106,57168106,match
UWO_1012743_1748081412178::bib::453221,992573040505151,558543245,558543245,match
UWO_1012743_1748081412178::bib::45461,994537311905151,1482654937,1482654937,match
UWO_1012743_1748081412178::bib::455376,994167756505151,1388539305,1388539305,match
UWO_1012743_1748081412178::bib::457384,993989973105151,1371066932,1371066932,match
UWO_1012743_1748081412178::bib::463635,994167674205151,1340977215,1340977215,match
UWO_1012743_1748081412178::bib::468336,993682271005151,1129099861,1129099861,match
UWO_1012743_1748081412178::bib::472358,993597276405151,1255520804,1255520804,match
UWO_1012743_1748081412178::bib::476572,994010264205151,1322193660,1322193660,match
UWO_1012743_1748081412178::bib::47708,991783182005151,28905009,28905009,match
UWO_1012743_1748081412178::bib::478585,993952581505151,1288197010,1288197010,match
UWO_1012743_1748081412178::bib::480792,994492462705151,1375449086,1375449086,match
UWO_1012743_1748081412178::bib::484591,994164873305151,1398567883,1398567883,match
UWO_1012743_1748081412178::bib::488076,991974345005151,852400012,852400012,match
UWO_1012743_1748081412178::bib::491035,994158081505151,1416631299,1416631299,match
UWO_1012743_1748081412178::bib::493199,994538420005151,1443147044,1443147044,match
UWO_1012743_1748081412178::bib::496094,994538417005151,1441767327,1441767327,match
UWO_1012743_1748081412178::bib::49791,991814648505151,26530723,26530723,match
UWO_1012743_1748081412178::bib::498419,994538417105151,1441766697,1441766697,match
UWO_1012743_1748081412178::bib::501421,994538417305151,1441766495,1441766495,match
